age,employment_status,annual_income,avg_monthly_balance,num_deposits_per_month,debit_card_spending,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,loan_application_amount,loan_repayment_history,debt_to_income_ratio,credit_risk
25,Employed,148640.0,1988.0,15,8467,783.0,1,74083.0,3,0,33783,Good,0.498,0
33,Employed,135656.0,2515.0,12,4548,681.0,2,77708.0,1,0,23819,Average,0.573,0
37,Employed,57027.0,4550.0,1,1289,722.0,1,19175.0,2,0,1000,Good,0.336,1
60,Self-Employed,137269.0,6227.0,6,4711,794.0,3,87223.0,0,0,44004,Excellent,0.635,0
65,Employed,50365.0,506.0,12,2580,503.0,2,1528.0,0,0,25508,Excellent,0.03,1
52,Employed,48108.0,3020.0,4,1680,776.0,1,24964.0,3,0,18145,Good,0.519,0
49,Employed,56736.0,769.0,9,2707,684.0,2,29575.0,0,0,13481,Average,0.521,0
23,Employed,51348.0,1993.0,9,855,713.0,1,27830.0,1,0,24457,Excellent,0.542,0
60,Employed,48861.0,1987.0,7,1447,618.0,5,28024.0,1,0,4501,Good,0.574,0
54,Employed,103152.0,4801.0,1,3607,623.0,3,18006.0,1,1,32079,Good,0.175,1
60,Employed,59734.0,4241.0,3,1674,717.0,2,33694.0,1,0,22612,Excellent,0.564,0
47,Unemployed,81386.0,4045.0,1,3217,850.0,4,17443.0,3,0,19368,Average,0.214,0
33,Employed,96989.0,6560.0,5,3252,755.0,3,41930.0,2,0,28413,Poor,0.432,0
65,Employed,68090.0,3024.0,15,2698,775.0,1,18034.0,4,0,16947,Excellent,0.265,0
53,Employed,32255.0,2200.0,7,100,666.0,1,11690.0,1,0,14717,Good,0.362,0
26,Self-Employed,26135.0,100.0,5,100,635.0,0,10286.0,0,0,12878,Good,0.394,0
44,Employed,59690.0,2012.0,3,1805,621.0,3,33580.0,3,0,10006,Good,0.563,0
39,Employed,50056.0,1350.0,5,2518,643.0,1,15354.0,0,0,12747,Average,0.307,1
36,Employed,57708.0,3723.0,9,2858,526.0,3,10554.0,1,0,21970,Poor,0.183,1
60,Employed,54517.0,1176.0,3,1401,626.0,2,20149.0,1,1,9767,Good,0.37,0
48,Employed,200000.0,3975.0,14,3150,638.0,1,110599.0,3,0,46144,Good,0.553,0
53,Self-Employed,26462.0,849.0,10,969,667.0,1,7632.0,1,0,9988,Average,0.288,0
61,Self-Employed,18409.0,743.0,6,100,690.0,5,9576.0,1,0,1000,Average,0.52,0
33,Employed,66032.0,4034.0,2,2078,707.0,1,31723.0,2,0,19513,Excellent,0.48,0
63,Employed,44715.0,2733.0,4,1127,679.0,5,9196.0,1,0,14290,Excellent,0.206,0
65,Unemployed,65442.0,710.0,7,2966,636.0,2,19041.0,4,0,7292,Good,0.291,0
45,Employed,75828.0,2167.0,9,2531,533.0,2,16240.0,2,0,24224,Excellent,0.214,1
62,Self-Employed,111452.0,100.0,4,3785,637.0,2,37188.0,3,0,20035,Good,0.334,0
56,Employed,24007.0,1769.0,10,682,607.0,1,4092.0,2,0,1638,Good,0.17,1
47,Unemployed,40493.0,1409.0,13,821,715.0,2,16865.0,1,0,10738,Average,0.416,0
58,Self-Employed,69627.0,3263.0,3,2836,748.0,2,10345.0,0,0,12064,Average,0.149,0
27,Unemployed,84023.0,3873.0,7,1519,750.0,1,26249.0,3,0,20771,Average,0.312,0
25,Employed,183778.0,8650.0,2,3678,737.0,3,50713.0,1,0,56578,Poor,0.276,0
63,Employed,93034.0,6220.0,4,2105,670.0,4,51294.0,0,0,21176,Good,0.551,0
65,Unemployed,53309.0,3629.0,5,1367,641.0,6,27184.0,1,0,12317,Excellent,0.51,1
51,Employed,33703.0,303.0,3,483,624.0,2,17924.0,0,0,1876,Poor,0.532,0
43,Employed,40325.0,1637.0,14,821,567.0,4,4894.0,1,0,12276,Poor,0.121,1
62,Self-Employed,39700.0,1945.0,5,1646,754.0,1,18372.0,0,0,8787,Excellent,0.463,0
30,Self-Employed,78863.0,3754.0,2,1436,667.0,4,2213.0,1,0,5902,Good,0.028,0
52,Unemployed,63350.0,292.0,8,3053,587.0,4,11395.0,3,0,19050,Good,0.18,1
63,Employed,26558.0,3327.0,13,874,618.0,2,0.0,2,0,1000,Good,0.0,0
50,Self-Employed,43276.0,2254.0,5,1028,615.0,2,0.0,1,0,4755,Average,0.0,1
59,Self-Employed,89120.0,4420.0,8,2083,683.0,1,18212.0,1,0,25440,Good,0.204,0
51,Employed,66736.0,1858.0,12,3119,760.0,3,28153.0,2,0,10035,Excellent,0.422,0
38,Employed,75195.0,2124.0,13,2362,654.0,5,1102.0,4,0,11840,Excellent,0.015,0
56,Employed,67893.0,4762.0,3,3709,511.0,2,53525.0,1,0,8597,Good,0.788,1
22,Employed,134541.0,2394.0,2,1910,666.0,1,86173.0,2,0,58171,Good,0.64,1
34,Unemployed,62625.0,3026.0,9,3479,668.0,3,45852.0,3,0,15390,Good,0.732,0
33,Employed,44479.0,1541.0,5,1816,663.0,0,9060.0,1,0,3003,Good,0.204,1
49,Self-Employed,33237.0,1132.0,14,596,633.0,4,17806.0,0,0,7888,Average,0.536,1
32,Unemployed,63094.0,4001.0,8,2735,696.0,2,46059.0,1,0,21152,Excellent,0.73,0
59,Employed,15000.0,1684.0,15,526,685.0,4,10250.0,1,0,1000,Good,0.683,1
22,Self-Employed,49698.0,1695.0,10,398,678.0,5,24811.0,2,1,6255,Average,0.499,1
52,Employed,49113.0,791.0,5,1187,711.0,2,31762.0,1,1,11281,Good,0.647,1
33,Self-Employed,25968.0,2549.0,13,179,648.0,0,5666.0,1,0,2394,Average,0.218,0
47,Employed,33009.0,3605.0,6,100,644.0,4,3784.0,2,0,13419,Good,0.115,0
61,Unemployed,85854.0,4516.0,12,3060,784.0,2,9076.0,1,0,6509,Average,0.106,0
37,Employed,62441.0,3960.0,2,1926,722.0,5,52800.0,1,0,1000,Poor,0.846,0
60,Employed,58167.0,2976.0,11,1779,742.0,2,5298.0,1,0,7337,Good,0.091,0
51,Self-Employed,65093.0,3090.0,1,699,772.0,4,2330.0,0,1,20828,Good,0.036,0
54,Employed,57875.0,130.0,13,2367,719.0,3,47931.0,3,0,12295,Good,0.828,0
44,Employed,108952.0,4582.0,2,6779,750.0,2,12084.0,0,0,14901,Poor,0.111,0
65,Employed,58863.0,2888.0,2,2569,562.0,0,30165.0,3,0,5925,Excellent,0.512,0
55,Self-Employed,24663.0,,13,1122,695.0,5,10738.0,1,0,5211,Average,0.435,0
26,Employed,134815.0,5802.0,9,3411,666.0,3,752.0,3,0,13974,Average,0.006,0
39,Employed,67425.0,3144.0,7,929,806.0,0,511.0,2,0,20138,Good,0.008,0
50,Employed,39775.0,1454.0,5,1930,750.0,1,25658.0,2,0,14420,Average,0.645,0
27,Employed,27604.0,2574.0,9,710,633.0,4,22943.0,1,0,20821,Good,0.831,1
30,Employed,68380.0,1155.0,8,2304,708.0,3,45461.0,3,0,12287,Poor,0.665,0
61,Employed,51567.0,1941.0,10,700,693.0,1,10882.0,1,0,3811,Poor,0.211,0
52,Employed,130727.0,3949.0,7,2071,714.0,3,41197.0,3,0,29913,Excellent,0.315,0
54,Employed,45471.0,1990.0,5,1104,604.0,2,20194.0,0,0,20870,Good,0.444,0
48,Employed,34701.0,734.0,8,1621,707.0,2,10430.0,3,0,4011,Good,0.301,0
35,Self-Employed,90019.0,823.0,10,798,663.0,3,40694.0,1,0,11472,Average,0.452,0
50,Employed,91491.0,2456.0,5,3407,701.0,1,9627.0,2,0,14403,Poor,0.105,0
57,Employed,60346.0,2098.0,13,421,626.0,1,33329.0,1,0,25084,Good,0.552,1
49,Employed,79785.0,3299.0,11,4029,636.0,2,28770.0,0,0,34644,Good,0.361,0
42,Employed,53872.0,1412.0,12,2583,768.0,0,4659.0,1,1,18092,Good,0.086,0
24,Self-Employed,62550.0,100.0,5,2531,601.0,1,34361.0,2,0,7758,Excellent,0.549,0
40,Employed,104384.0,,14,4012,607.0,5,52361.0,4,0,37308,Good,0.502,1
52,Employed,77576.0,3886.0,5,1147,676.0,2,36158.0,0,0,18696,Average,0.466,0
56,Employed,50111.0,1505.0,2,1964,622.0,3,30901.0,1,0,19782,Good,0.617,1
24,Self-Employed,115715.0,5307.0,9,4116,614.0,3,47166.0,0,0,43991,Good,0.408,1
47,Employed,15000.0,100.0,10,958,688.0,3,4612.0,0,0,8793,Average,0.307,0
37,Employed,170030.0,7288.0,6,3509,567.0,2,110823.0,2,0,60000,Poor,0.652,1
32,Employed,21522.0,901.0,12,1509,604.0,3,9887.0,2,0,12929,Excellent,0.459,1
42,Unemployed,38956.0,836.0,13,1424,834.0,2,15032.0,2,0,12989,Excellent,0.386,0
37,Employed,53776.0,1685.0,2,3166,714.0,4,26687.0,1,1,21898,Excellent,0.496,0
30,Employed,50743.0,2091.0,14,1872,624.0,1,30402.0,0,0,9089,Excellent,0.599,1
21,Unemployed,95666.0,3652.0,1,4833,711.0,0,15451.0,2,0,25115,Excellent,0.162,0
42,Self-Employed,30739.0,2486.0,4,188,723.0,2,11259.0,0,0,4694,Good,0.366,0
46,Employed,63482.0,5766.0,4,807,755.0,1,30689.0,1,0,7484,Good,0.483,0
38,Self-Employed,40017.0,848.0,5,342,670.0,1,18348.0,1,0,3896,Excellent,0.459,1
34,Self-Employed,64693.0,2532.0,4,3424,753.0,2,18337.0,1,0,15399,Good,0.283,0
49,Employed,53075.0,2031.0,1,1143,527.0,2,28796.0,1,0,22499,Good,0.543,1
32,Employed,57884.0,4071.0,15,2202,601.0,4,5707.0,3,0,10549,Average,0.099,1
56,Employed,40645.0,2213.0,2,739,692.0,2,16397.0,0,1,3243,Poor,0.403,1
55,Unemployed,41546.0,3373.0,12,1060,705.0,1,18468.0,2,0,12776,Excellent,0.445,0
32,Self-Employed,64414.0,3074.0,6,567,612.0,1,25464.0,2,0,10482,Excellent,0.395,1
27,Employed,92423.0,4884.0,11,4260,699.0,0,27467.0,2,0,35185,Excellent,0.297,1
49,Self-Employed,39578.0,2126.0,15,1050,633.0,0,11112.0,1,0,12712,Good,0.281,1
31,Employed,34107.0,1286.0,10,862,659.0,0,3227.0,3,0,16488,Good,0.095,0
53,Employed,77072.0,2842.0,9,1303,757.0,2,27212.0,2,0,38035,Excellent,0.353,0
26,Employed,,2449.0,8,2021,748.0,2,16964.0,4,1,10053,Average,0.314,0
35,Employed,86843.0,2923.0,7,4322,605.0,2,47138.0,0,0,1000,Excellent,0.543,0
52,Self-Employed,33420.0,216.0,7,1841,601.0,4,20191.0,2,0,8276,Excellent,0.604,0
31,Employed,20669.0,100.0,1,458,649.0,1,0.0,2,0,1208,Average,0.0,0
43,Self-Employed,41025.0,1721.0,5,1810,678.0,1,17319.0,1,0,5388,Poor,0.422,0
46,Employed,36084.0,1592.0,14,439,631.0,5,0.0,0,1,9843,Poor,0.0,1
54,Employed,52668.0,906.0,4,1179,758.0,2,6697.0,0,0,1262,Excellent,0.127,0
54,Unemployed,38748.0,1776.0,5,100,706.0,4,1711.0,3,0,1000,Poor,0.044,0
49,Employed,82673.0,6499.0,12,4709,710.0,4,63163.0,0,1,4904,Good,0.764,0
24,Employed,46939.0,2998.0,15,1457,585.0,4,35516.0,1,0,10939,Good,0.757,1
37,Employed,59746.0,3134.0,6,1628,768.0,0,10428.0,1,0,9522,Good,0.175,0
55,Self-Employed,59981.0,3065.0,6,2157,468.0,4,29904.0,1,0,13818,Average,0.499,1
33,Employed,61225.0,1229.0,10,2085,743.0,2,37516.0,1,0,23198,Average,0.613,0
61,Employed,54275.0,1725.0,13,2483,750.0,2,35110.0,1,0,1000,Average,0.647,0
59,Employed,72833.0,4407.0,13,3566,648.0,2,25327.0,2,1,11600,Excellent,0.348,1
35,Employed,35507.0,256.0,5,592,775.0,4,10007.0,0,0,6758,Good,0.282,0
49,Self-Employed,118749.0,3002.0,13,3280,675.0,4,24542.0,1,0,46758,Good,0.207,1
49,Employed,48291.0,2849.0,3,1685,685.0,1,26400.0,1,0,5819,Good,0.547,0
31,Employed,26735.0,2049.0,3,1441,705.0,3,15606.0,2,1,10132,Good,0.584,1
52,Employed,60994.0,2653.0,8,1435,850.0,2,27350.0,5,1,14405,Excellent,0.448,0
22,Employed,34439.0,4345.0,14,2015,781.0,3,441.0,2,0,9941,Average,0.013,0
34,Unemployed,79302.0,2568.0,15,3567,733.0,3,59113.0,4,0,8139,Average,0.745,1
40,Employed,185419.0,11406.0,8,3239,612.0,0,112350.0,0,0,14137,Average,0.606,0
42,Unemployed,35685.0,1509.0,13,270,691.0,1,13797.0,2,1,3198,Poor,0.387,0
31,Employed,66032.0,2273.0,12,957,619.0,2,2166.0,0,0,6666,Excellent,0.033,1
47,Employed,20943.0,100.0,8,1014,742.0,3,0.0,0,0,5459,Excellent,0.0,0
23,Self-Employed,70597.0,1595.0,13,2959,691.0,1,17211.0,1,0,13958,Average,0.244,0
37,Employed,33791.0,1145.0,11,100,596.0,2,6330.0,0,0,8149,Average,0.187,1
64,Self-Employed,39004.0,892.0,7,1861,686.0,3,0.0,1,1,1000,Excellent,0.0,0
48,Unemployed,30013.0,1070.0,11,100,616.0,4,28259.0,0,0,12657,Excellent,0.942,1
49,Employed,82271.0,2504.0,5,2074,691.0,1,55697.0,2,0,32879,Average,0.677,0
41,Employed,95713.0,4658.0,13,1479,616.0,2,14723.0,1,0,11851,Poor,0.154,1
36,Self-Employed,55712.0,2164.0,12,1994,682.0,1,32195.0,1,1,4798,Good,0.578,0
57,Employed,34189.0,3387.0,6,1223,736.0,1,15404.0,2,0,5593,Poor,0.451,0
40,Employed,131838.0,3970.0,14,4513,676.0,1,33571.0,2,0,20376,Average,0.255,0
26,Employed,36401.0,953.0,6,162,651.0,2,14886.0,2,0,2827,Good,0.409,0
39,Employed,16747.0,100.0,11,1046,695.0,2,9205.0,1,1,2476,Excellent,0.55,0
25,Self-Employed,70771.0,3581.0,15,1205,732.0,1,47304.0,5,0,29337,Excellent,0.668,0
23,Employed,29955.0,100.0,13,1459,597.0,1,11948.0,0,0,13245,Good,0.399,0
21,Employed,94734.0,2733.0,15,4610,700.0,4,39074.0,1,1,42689,Good,0.412,1
58,Employed,44599.0,1106.0,9,2146,779.0,3,5651.0,0,0,19865,Poor,0.127,0
35,Employed,76660.0,3304.0,5,2451,723.0,3,20165.0,0,0,41206,Good,0.263,0
54,Employed,118885.0,4842.0,11,6209,684.0,2,51610.0,1,0,41959,Excellent,0.434,0
55,Self-Employed,28289.0,1914.0,7,1344,728.0,1,27090.0,0,0,9204,Excellent,0.958,0
45,Employed,40289.0,4023.0,9,683,714.0,3,24752.0,2,1,1000,Poor,0.614,1
44,Self-Employed,52758.0,4097.0,9,2832,737.0,2,10666.0,0,0,22861,Good,0.202,0
32,Self-Employed,128122.0,4028.0,1,3577,528.0,2,17108.0,1,1,33683,Poor,0.134,1
38,Employed,38291.0,771.0,12,1929,563.0,3,27273.0,1,0,11275,Poor,0.712,1
35,Employed,39661.0,100.0,7,2231,755.0,2,15277.0,1,0,5153,Poor,0.385,0
64,Employed,71544.0,2607.0,13,879,567.0,0,26750.0,1,1,26842,Poor,0.374,1
36,Employed,40039.0,4182.0,14,1655,710.0,3,27923.0,1,1,10438,Average,0.697,0
47,Self-Employed,59813.0,1795.0,9,1762,654.0,3,50815.0,0,0,27598,Good,0.85,0
28,Self-Employed,23429.0,1840.0,4,993,605.0,2,13582.0,0,0,16662,Poor,0.58,1
45,Employed,185901.0,2417.0,3,6962,706.0,4,28716.0,1,0,48072,Average,0.154,0
37,Employed,26209.0,100.0,1,1017,695.0,1,8014.0,3,0,4755,Average,0.306,1
49,Unemployed,46080.0,2752.0,14,1900,838.0,1,27988.0,3,1,12180,Average,0.607,0
28,Unemployed,54026.0,754.0,7,1563,633.0,2,32476.0,4,0,11276,Average,0.601,1
35,Employed,157482.0,1753.0,8,6094,788.0,2,114395.0,5,0,60000,Good,0.726,0
47,Employed,26540.0,902.0,13,1120,,4,8716.0,0,0,14321,Good,0.328,0
27,Employed,163755.0,7097.0,9,4317,630.0,0,96981.0,0,0,48578,Excellent,0.592,0
23,Unemployed,83411.0,2708.0,3,3099,740.0,0,3953.0,2,0,36774,Poor,0.047,0
49,Employed,69182.0,3239.0,3,2324,722.0,2,20975.0,1,0,13109,Excellent,0.303,0
64,Employed,32002.0,100.0,1,595,683.0,2,13893.0,2,0,12417,Average,0.434,1
44,Employed,75299.0,1833.0,5,4176,700.0,2,48171.0,2,0,22233,Good,0.64,0
23,Employed,36944.0,1613.0,8,406,635.0,3,3480.0,2,0,9835,Good,0.094,1
40,Employed,110387.0,6507.0,7,1745,618.0,6,28974.0,1,0,6106,Excellent,0.262,0
35,Unemployed,32241.0,1865.0,7,791,737.0,1,27866.0,3,0,6550,Excellent,0.864,0
45,Employed,51681.0,4752.0,4,2411,663.0,3,12333.0,0,0,8102,Good,0.239,1
50,Employed,40526.0,2606.0,1,1440,674.0,2,2213.0,0,1,6537,Average,0.055,0
34,Employed,31951.0,709.0,7,100,701.0,1,15493.0,0,0,2251,Good,0.485,0
27,Employed,82687.0,5922.0,3,1331,700.0,3,41289.0,0,0,28780,Average,0.499,0
37,Employed,73835.0,2896.0,12,4251,573.0,1,16821.0,1,0,26047,Poor,0.228,1
64,Employed,106942.0,3189.0,5,2738,776.0,0,75966.0,3,1,21464,Good,0.71,0
40,Employed,20664.0,1088.0,9,750,689.0,5,6561.0,1,0,5642,Poor,0.318,1
56,Employed,98754.0,6666.0,3,4126,665.0,1,69015.0,1,0,13787,Excellent,0.699,1
29,Employed,200000.0,8927.0,12,4818,712.0,2,109346.0,1,1,60000,Good,0.547,0
58,Employed,42903.0,1929.0,2,972,698.0,1,6440.0,4,1,13470,Good,0.15,0
42,Unemployed,155970.0,3414.0,12,6762,738.0,0,96986.0,2,1,55198,Excellent,0.622,0
22,Unemployed,47589.0,3622.0,11,1635,720.0,0,15308.0,1,0,18672,Good,0.322,0
44,Employed,25855.0,259.0,11,464,734.0,0,10138.0,0,0,2228,Good,0.392,0
28,Employed,46490.0,3980.0,10,1740,781.0,2,31119.0,1,0,24083,Average,0.669,0
31,Unemployed,97890.0,5469.0,8,2273,746.0,2,12447.0,2,0,26108,Excellent,0.127,0
33,Employed,34686.0,220.0,2,688,668.0,2,6399.0,2,0,16203,Good,0.184,0
37,Self-Employed,39533.0,1151.0,6,1047,596.0,2,12023.0,2,0,10157,Poor,0.304,1
28,Unemployed,76232.0,5416.0,6,2096,805.0,2,2634.0,2,0,27397,Good,0.035,0
41,Employed,55093.0,5553.0,15,1531,662.0,3,21939.0,3,1,8725,Average,0.398,1
38,Employed,75859.0,3795.0,2,512,645.0,2,53698.0,0,0,25478,Average,0.708,0
50,Unemployed,62686.0,3421.0,5,1130,550.0,5,23310.0,2,0,23113,Average,0.372,1
38,Employed,71602.0,,11,1287,705.0,1,16376.0,2,0,1220,Average,0.229,0
51,Employed,43361.0,1356.0,1,1163,691.0,1,11394.0,1,0,11982,Poor,0.263,0
58,Employed,62476.0,662.0,13,1250,566.0,1,11703.0,2,0,5559,Good,0.187,1
52,Employed,33025.0,2106.0,11,749,714.0,2,5807.0,1,0,15553,Good,0.176,0
31,Self-Employed,111717.0,5203.0,15,2241,643.0,3,20643.0,2,1,14268,Good,0.185,0
65,Self-Employed,38802.0,1000.0,12,330,850.0,3,21161.0,2,1,8812,Good,0.545,0
45,Unemployed,102330.0,3735.0,7,2260,637.0,2,44683.0,0,0,19022,Excellent,0.437,1
53,Employed,48369.0,1752.0,2,1606,647.0,0,41437.0,0,0,16008,Excellent,0.857,0
58,Employed,61463.0,3750.0,12,1041,614.0,1,42956.0,2,0,12869,Excellent,0.699,0
61,Employed,41892.0,1364.0,14,1875,776.0,3,24763.0,1,0,11021,Excellent,0.591,0
28,Employed,31454.0,1274.0,9,1071,652.0,4,3700.0,1,0,9985,Excellent,0.118,0
31,Employed,21067.0,537.0,15,334,626.0,2,14749.0,1,1,3533,Good,0.7,1
42,Unemployed,30781.0,916.0,13,1402,733.0,4,11317.0,1,1,8091,Good,0.368,1
44,Self-Employed,46025.0,541.0,12,2056,576.0,3,29397.0,2,0,3097,Good,0.639,0
61,Employed,61798.0,1647.0,1,2882,727.0,1,6101.0,1,0,17630,Excellent,0.099,0
37,Employed,95875.0,2322.0,4,4320,814.0,2,47281.0,0,0,11657,Poor,0.493,0
32,Employed,43042.0,2424.0,6,1788,722.0,3,19308.0,0,0,19718,Average,0.449,0
52,Employed,33861.0,100.0,3,773,728.0,2,9038.0,1,1,12517,Excellent,0.267,0
35,Self-Employed,24874.0,926.0,6,608,745.0,2,13428.0,1,0,9313,Good,0.54,0
36,Employed,71620.0,1599.0,4,1037,808.0,2,25218.0,0,0,7126,Excellent,0.352,0
42,Unemployed,117694.0,3932.0,14,3274,771.0,2,30970.0,2,1,14345,Good,0.263,0
48,Employed,110367.0,5175.0,2,3605,713.0,2,46474.0,2,0,20763,Average,0.421,1
40,Employed,81272.0,5655.0,10,3337,748.0,4,21109.0,2,0,15470,Good,0.26,0
53,Self-Employed,78142.0,1880.0,11,2866,614.0,1,50333.0,3,0,13565,Excellent,0.644,1
30,Employed,139914.0,4551.0,14,2576,738.0,1,54326.0,2,0,33122,Average,0.388,0
60,Employed,66021.0,1523.0,5,2065,605.0,1,23179.0,2,0,12250,Excellent,0.351,0
52,Employed,78469.0,2938.0,10,3536,652.0,2,33291.0,4,0,9526,Good,0.424,1
53,Employed,46104.0,2760.0,12,912,449.0,3,10215.0,1,1,21332,Good,0.222,1
22,Self-Employed,26003.0,1225.0,8,1275,710.0,2,,4,0,14653,Average,0.494,0
53,Employed,37759.0,1893.0,2,129,632.0,4,17879.0,0,0,13050,Poor,0.474,1
53,Self-Employed,54724.0,2655.0,14,3168,763.0,2,25628.0,3,0,8076,Good,0.468,0
61,Employed,56870.0,3015.0,11,3330,709.0,1,36946.0,2,1,3953,Good,0.65,1
33,Employed,158664.0,3517.0,6,3883,764.0,4,72906.0,1,1,42102,Good,0.459,0
50,Self-Employed,57514.0,2430.0,8,2142,599.0,1,37281.0,0,1,21531,Excellent,0.648,1
53,Employed,105183.0,2392.0,6,3729,758.0,2,79231.0,2,0,34693,Average,0.753,0
33,Employed,43295.0,1710.0,5,1293,838.0,5,24068.0,1,0,12253,Good,0.556,0
46,Employed,46336.0,2376.0,14,1154,737.0,1,10460.0,0,0,7301,Good,0.226,0
42,Employed,26480.0,2246.0,14,663,739.0,3,0.0,1,1,15428,Good,0.0,0
59,Employed,36564.0,1638.0,3,2106,693.0,0,32550.0,1,0,13637,Poor,0.89,0
22,Employed,73492.0,3865.0,8,1657,641.0,1,58050.0,0,0,8947,Average,0.79,0
58,Employed,55229.0,1806.0,12,136,737.0,4,19785.0,2,0,14950,Good,0.358,0
59,Employed,92384.0,4557.0,10,1449,567.0,7,20294.0,1,0,7397,Good,0.22,0
46,Unemployed,60766.0,3070.0,12,887,649.0,5,15626.0,0,0,11503,Good,0.257,1
35,Employed,45308.0,100.0,2,488,547.0,2,31444.0,0,0,16481,Good,0.694,1
54,Self-Employed,179271.0,11932.0,10,7689,627.0,4,15225.0,2,0,33521,Average,0.085,1
62,Employed,52232.0,1477.0,9,2475,728.0,3,34859.0,0,0,10491,Good,0.667,0
64,Employed,104270.0,4742.0,8,4102,718.0,3,,3,0,31125,Average,0.651,0
60,Self-Employed,44109.0,899.0,6,2858,684.0,2,24590.0,3,0,11137,Poor,0.557,0
31,Employed,81257.0,5036.0,15,1077,693.0,1,3630.0,0,0,13834,Good,0.045,0
23,Self-Employed,91628.0,6343.0,11,1004,539.0,4,57662.0,2,0,15384,Excellent,0.629,1
26,Employed,61683.0,4082.0,9,2587,652.0,3,12725.0,1,0,5021,Poor,0.206,0
29,Employed,15065.0,304.0,6,1197,629.0,1,0.0,0,1,7721,Excellent,0.0,1
26,Employed,55555.0,2672.0,8,1906,631.0,5,10349.0,0,0,23984,Good,0.186,0
29,Employed,108211.0,5601.0,12,3027,725.0,2,46614.0,0,1,46009,Average,0.431,0
59,Self-Employed,73512.0,2676.0,12,3932,615.0,4,13364.0,1,0,12789,Excellent,0.182,1
51,Employed,70284.0,4367.0,5,2722,635.0,2,48311.0,1,0,32187,Good,0.687,0
52,Unemployed,21330.0,357.0,14,517,523.0,1,7488.0,1,0,3538,Average,0.351,1
61,Unemployed,37006.0,2560.0,7,2067,658.0,5,21033.0,0,1,11015,Good,0.568,1
32,Employed,68964.0,4069.0,2,4038,598.0,3,18303.0,2,0,23154,Good,0.265,0
28,Employed,68927.0,4012.0,1,3090,686.0,1,5910.0,0,0,13517,Excellent,0.086,0
28,Self-Employed,107275.0,6515.0,8,4184,609.0,3,43688.0,1,1,44604,Good,0.407,1
48,Unemployed,50788.0,100.0,5,1036,688.0,2,4003.0,1,0,11703,Excellent,0.079,0
40,Employed,68754.0,4231.0,15,973,669.0,2,10078.0,5,1,25670,Excellent,0.147,0
27,Employed,55498.0,3647.0,9,2039,805.0,2,15796.0,1,0,14255,Excellent,0.285,0
31,Employed,31961.0,1566.0,7,1261,717.0,3,17357.0,0,0,9308,Good,0.543,0
40,Self-Employed,15905.0,1084.0,15,1038,542.0,2,1189.0,3,1,2656,Average,0.075,1
36,Employed,69713.0,750.0,4,4234,585.0,2,31040.0,1,0,15091,Average,0.445,1
24,Self-Employed,60522.0,2410.0,5,2114,684.0,2,29289.0,1,0,24993,Good,0.484,0
26,Employed,39148.0,531.0,3,708,610.0,0,10963.0,0,0,20372,Good,0.28,0
42,Employed,22574.0,1661.0,5,456,457.0,2,11255.0,0,0,8173,Average,0.499,1
46,Employed,77765.0,1554.0,10,3732,781.0,3,10581.0,2,0,2950,Average,0.136,0
23,Employed,47517.0,100.0,4,1658,734.0,2,13567.0,3,0,19995,Average,0.286,0
61,Employed,74710.0,2517.0,3,3529,719.0,1,11688.0,0,0,29669,Excellent,0.156,0
62,Employed,153325.0,9649.0,8,2608,634.0,0,27266.0,0,0,26059,Excellent,0.178,0
34,Employed,16938.0,100.0,4,100,712.0,0,17842.0,0,0,1000,Good,1.053,0
31,Employed,37433.0,882.0,10,1500,627.0,1,7900.0,1,0,1000,Good,0.211,0
38,Employed,49017.0,100.0,4,1463,695.0,2,27709.0,0,0,3385,Poor,0.565,1
32,Unemployed,122424.0,3115.0,14,3073,611.0,1,38826.0,3,0,49015,Excellent,0.317,0
43,Employed,22361.0,100.0,11,609,794.0,1,10560.0,2,1,1000,Average,0.472,0
32,Employed,159502.0,6095.0,8,6145,562.0,3,116357.0,0,0,20358,Poor,0.73,1
33,Employed,59267.0,998.0,5,1455,772.0,1,35284.0,1,0,2585,Average,0.595,0
45,Unemployed,52171.0,4342.0,5,2330,683.0,1,3293.0,2,0,9082,Average,0.063,0
65,Employed,49323.0,2759.0,14,1354,643.0,2,25805.0,0,0,1699,Excellent,0.523,0
39,Self-Employed,43267.0,1617.0,5,100,693.0,2,13031.0,0,0,1000,Average,0.301,0
56,Self-Employed,97885.0,950.0,11,3773,735.0,1,31954.0,1,0,33612,Good,0.326,0
65,Employed,30559.0,1063.0,6,824,783.0,1,14708.0,1,0,10668,Average,0.481,0
28,Employed,66507.0,2329.0,5,1351,703.0,1,41805.0,0,0,6697,Good,0.629,0
49,Employed,44524.0,1776.0,1,3072,613.0,2,6221.0,1,0,21914,Poor,0.14,0
52,Employed,36167.0,1066.0,14,2205,684.0,2,20997.0,0,0,8243,Good,0.581,0
64,Employed,200000.0,11463.0,1,4032,816.0,1,44094.0,3,0,60000,Good,0.22,0
38,Self-Employed,69256.0,1357.0,13,3608,781.0,2,21212.0,0,0,21208,Excellent,0.306,0
26,Employed,77063.0,2956.0,6,2018,748.0,3,46016.0,1,0,16317,Good,0.597,0
38,Self-Employed,102833.0,1417.0,2,1646,740.0,3,49247.0,2,0,15605,Excellent,0.479,0
